pair,comparison_id,average_size,size_A,size_B,left_size_A,right_size_A,left_size_B,right_size_B
001,32,0.5248641801006471,0.6740230998533219,0.37570526034797214,0.8050522015388122,0.5429939981678314,0.5456119503890148,0.20579857030692955
001,33,0.31539418401928915,0.5525838700817698,0.07820449795680855,0.6847714342110601,0.4203963059524794,0.03134300848499753,0.12506598742861957
001,34,0.3414353278284974,0.5247748552182925,0.15809580043870236,0.4524175469959806,0.5971321634406043,0.12197763669549265,0.19421396418191206
001,35,0.3144071068162878,0.20833319910195755,0.42048101453061804,0.3593323070632846,0.05733409114063049,0.45382240140304525,0.3871396276581908
001,36,0.908442580000534,1.6397159463789253,0.17716921362214277,2.6010292222159497,0.6784026705419007,0.17857256658694304,0.17576586065734254
001,37,0.710626652511373,1.2647949301929218,0.15645837482982433,2.419519208870282,0.11007065151556143,0.054348375102623664,0.258568374557025
001,38,0.554839792389995,0.6516701521518338,0.4580094326281564,1.1496154939082357,0.15372481039543176,0.8154774822569653,0.1005413829993476
001,39,0.3636071201349634,0.5676557855376327,0.15955845473229402,1.1193336372363025,0.015977933838962944,0.16152301545272418,0.15759389401186386
001,40,0.3636071201349634,0.5676557855376327,0.15955845473229402,1.1193336372363025,0.015977933838962944,0.16152301545272418,0.15759389401186386
001,41,0.3979048257792267,0.4357125708229116,0.3600970807355418,0.7582306333910855,0.11319450825473769,0.08869215140992492,0.6315020100611587
001,42,0.2842594354219369,0.34808080720687484,0.22043806363699892,0.409860382378661,0.2863012320350886,0.17076913170961464,0.2701069955643832
001,43,0.3618930337774235,0.34808080720687484,0.37570526034797214,0.409860382378661,0.2863012320350886,0.5456119503890148,0.20579857030692955
001,44,0.9232234007562994,1.388246720985935,0.4582000805266636,2.382418015383131,0.3940754265887389,0.450950407690903,0.4654497533624242
001,45,0.3801733183247934,0.34160785186163073,0.4187387847879561,0.5249768750422354,0.15823882868102598,0.22177301907361488,0.6157045505022973
001,46,0.5099534885763718,0.9111918603418928,0.10871511681085079,1.7404152982433656,0.08196842244041998,0.0632788993507932,0.15415133427090838
001,47,0.29674954607856807,0.15986009223378136,0.43363899992335475,0.22813509962614226,0.09158508484142047,0.42549113156462104,0.4417868682820885
001,48,0.5768277526943092,0.995559704949916,0.15809580043870236,1.5789739115015122,0.41214549839831977,0.12197763669549265,0.19421396418191206
001,49,0.2262764886743826,0.07608085388476381,0.3764721234640014,0.0788470250108077,0.07331468275871991,0.14170807468554844,0.6112361722424543
001,50,0.924218555158715,1.3904276776892734,0.4580094326281564,2.090898323231755,0.6899570321467923,0.8154774822569653,0.1005413829993476
001,51,0.7365493981653157,1.0433791431330308,0.42971965319760075,1.2519403989700464,0.8348178872960152,0.5452386229799788,0.3142006834152226
001,52,0.7365493981653157,1.0433791431330308,0.42971965319760075,1.2519403989700464,0.8348178872960152,0.5452386229799788,0.3142006834152226
001,53,0.3263164422498027,0.3769445168204575,0.27568836767914795,0.4708385560576105,0.2830504775833044,0.30137157439946455,0.2500051609588314
001,54,1.0849504470429017,0.8997540885499876,1.2701468055358156,1.7543573376950008,0.0451508394049744,0.16880715743716468,2.3714864536344664
001,55,0.7753846641623632,0.4816839600383152,1.0690853682864112,0.7612583656716188,0.20210955440501163,1.1566823536699582,0.9814883829028641
001,56,0.7753846641623632,0.4816839600383152,1.0690853682864112,0.7612583656716188,0.20210955440501163,1.1566823536699582,0.9814883829028641
001,57,0.34329819193455746,0.32649930313357306,0.3600970807355418,0.5907287197442156,0.062269886522930494,0.08869215140992492,0.6315020100611587
001,58,0.316240579240404,0.34808080720687484,0.28440035127393315,0.409860382378661,0.2863012320350886,0.17384460277277783,0.39495609977508844
001,59,0.2722304210705084,0.34808080720687484,0.19638003493414188,0.409860382378661,0.2863012320350886,0.17865265331292077,0.214107416555363
001,60,0.3794324173930411,0.2952511938394903,0.46361364094659196,0.4753240750919189,0.11517831258706172,0.356034686316826,0.5711925955763579
001,61,0.43334365765260247,0.4084872347785413,0.4582000805266636,0.7844867694803469,0.032487700076735716,0.450950407690903,0.4654497533624242
001,62,0.3028806864142762,0.16036810366241303,0.4453932691661393,0.22879839903165902,0.09193780829316703,0.3401854237168911,0.5506011146153875
001,63,0.643216084464973,0.3769445168204575,0.9094876521094885,0.4708385560576105,0.2830504775833044,1.1074290548775938,0.7115462493413831
001,64,1.0207465392608044,1.0433791431330308,0.9981139353885782,1.2519403989700464,0.8348178872960152,1.5695678226691026,0.4266600481080537
001,65,1.0207465392608044,1.0433791431330308,0.9981139353885782,1.2519403989700464,0.8348178872960152,1.5695678226691026,0.4266600481080537
001,66,0.9341735581551218,1.3904276776892734,0.4779194386209701,2.090898323231755,0.6899570321467923,0.7027494704625649,0.2530894067793753
001,67,0.7217283129436567,0.4453426904987351,0.9981139353885782,0.6090807010230195,0.28160467997445066,1.5695678226691026,0.4266600481080537
001,68,0.7217283129436567,0.4453426904987351,0.9981139353885782,0.6090807010230195,0.28160467997445066,1.5695678226691026,0.4266600481080537
001,69,0.9483155980861364,0.9871435440627845,0.9094876521094885,1.822711588256685,0.15157549986888405,1.1074290548775938,0.7115462493413831
001,70,0.9676625327650503,1.6509247142561674,0.28440035127393315,2.0605927261304107,1.241256702381924,0.17384460277277783,0.39495609977508844
001,71,0.9236523745951546,1.6509247142561674,0.19638003493414188,2.0605927261304107,1.241256702381924,0.17865265331292077,0.214107416555363
002,72,0.745873212823744,1.1882492182499471,0.30349720739754094,0.9653608559173235,1.4111375805825708,0.28201303496092467,0.32498137983415726
002,73,0.9699321335498174,0.8077018231982307,1.1321624439014042,0.7746474633286178,0.8407561830678436,2.0422511929771616,0.2220736948256466
002,74,0.9024495340704355,0.989349390791029,0.8155496773498419,1.0310466222752181,0.9476521593068399,1.4767715335828475,0.15432782111683618
002,75,0.6269695484640672,0.7141359253731373,0.539803171554997,0.732915280655161,0.6953565700911136,0.7313943709580907,0.3482119721519034
002,76,0.7448812995168095,0.949959427478622,0.539803171554997,0.9645830377007254,0.9353358172565187,0.7313943709580907,0.3482119721519034
002,77,1.0695279525284984,1.8849902393575686,0.25406566569942823,2.077220050296448,1.692760428418689,0.43272430485209706,0.07540702654675938
002,78,0.4834783246602438,0.6024191252813577,0.36453752403913,0.5109461170242691,0.6938921335384463,0.6793090684710231,0.049765979607236874
002,79,0.45176276406571214,0.5033533024294407,0.40017222570198363,0.3985000816264607,0.6082065232324205,0.6614889357033354,0.13885551570063187
002,80,0.33645375462471844,0.3066639122356044,0.36624359701383247,0.25465386090297754,0.35867396356823134,0.6133989736263386,0.1190882204013264
002,81,0.12490614781892309,0.1541021860757782,0.095710109562068,0.17638195101407483,0.13182242113748152,0.15773250107566655,0.033687718048469456
003,82,0.11428314259120448,0.11185341029599283,0.11671287488641612,0.06874375618775198,0.15496306440423369,0.2169126536177092,0.016513096155123027
003,83,0.2341266299640905,0.30884148706362463,0.1594117728645564,0.4207652568055088,0.19691771732174046,0.16103243482036125,0.15779111090875156
003,84,0.2341266299640905,0.30884148706362463,0.1594117728645564,0.4207652568055088,0.19691771732174046,0.16103243482036125,0.15779111090875156
003,85,0.3054143639799466,0.45141695509533675,0.1594117728645564,0.6434103874594087,0.25942352273126484,0.16103243482036125,0.15779111090875156
003,86,0.3054143639799466,0.45141695509533675,0.1594117728645564,0.6434103874594087,0.25942352273126484,0.16103243482036125,0.15779111090875156
003,87,0.3182033310197645,0.18692071291374596,0.449485949125783,0.2608362724519737,0.11300515337551821,0.4802829051264722,0.4186889931250938
003,88,0.3549530187258806,0.32846951488237514,0.3814365225693861,0.2085006834201388,0.44843834634461144,0.22820849156989892,0.5346645535688733
005,89,0.11031339554906539,0.06945767934836511,0.15116911174976566,0.07462541154687873,0.06428994714985148,0.1506262873082846,0.15171193619124676
005,90,0.9559854306823297,0.8624059139875007,1.0495649473771587,0.811769941311442,0.9130418866635592,1.4596415691386677,0.6394883256156498
005,91,0.12657902713426045,0.10648359914930278,0.14667445511921814,0.11245288397090646,0.10051431432769908,0.09179872498220094,0.20155018525623536
005,92,0.42052101813715514,0.4524242053141361,0.3886178309601742,0.24250408252153652,0.6623443281067356,0.26340007600547233,0.5138355859148761
005,93,0.13561514413195613,0.21322795208236367,0.0580023361815486,0.25590748752593434,0.17054841663879297,0.07473749426644222,0.041267178096654984
005,94,0.32043476716442976,0.47813018607844593,0.1627393482504136,0.60432754474483,0.3519328274120619,0.24590575346318327,0.07957294303764394
005,95,0.09958792204002204,0.13583071060440516,0.06334513347563892,0.16693916993978808,0.10472225126902221,0.08291406282868972,0.04377620412258812
005,96,0.13727603700008123,0.07520268980435363,0.19934938419580883,0.09901819280585906,0.051387186802848206,0.2845316409015615,0.11416712749005613
005,97,0.16943181011927266,0.17156769875052696,0.1672959214880184,0.10679902629226778,0.23633637120878617,0.28165367926813306,0.052938163707903704
005,98,0.6058116971817407,0.4574261618170428,0.7541972325464386,0.5117481019310625,0.4031042217030232,0.7708974630060396,0.7374970020868375
005,99,0.4126260664535017,0.19442779288495257,0.6308243400220508,0.23661553373005773,0.15224005203984742,0.6280967759908589,0.6335519040532427
005,100,0.549329544336321,0.8476469881778054,0.2510121004948365,1.4452173497540703,0.25007662660154034,0.21722314232056902,0.28480105866910405
005,101,0.2633154890518661,0.3469058567936656,0.1797251213100666,0.39069102336511,0.3031206902222211,0.25657057950926593,0.10287966311086728
005,102,0.17497735196024955,0.10400446276500672,0.24595024115549236,0.16684455958626046,0.04116436594375298,0.4229805947346631,0.06891988757632164
005,103,0.6623193131377776,0.19442779288495257,1.1302108333906027,0.23661553373005773,0.15224005203984742,1.574668315746407,0.6857533510347985
005,104,0.15479465574257797,0.152105810969911,0.15748350051524496,0.13650648795684214,0.16770513398297984,0.2632675795003622,0.05169942153012771
005,105,0.15832529738972276,0.2533054613038066,0.06334513347563892,0.47407921433820216,0.03253170826941104,0.08291406282868972,0.04377620412258812
005,106,0.2633976262144523,0.4646292938007393,0.06216595862816529,0.6826462353966446,0.24661235220483405,0.0797199492441253,0.04461196801220528
005,107,0.20258496937302448,0.22415950625774989,0.18101043248829907,0.09873385610091918,0.3495851564145806,0.2758041704171279,0.0862166945594702
005,108,0.6647459479551752,0.19928106251974761,1.1302108333906027,0.24250044178924882,0.1560616832502464,1.574668315746407,0.6857533510347985
005,109,0.511240429628798,0.26361078113844094,0.7588700781191552,0.10111099679712862,0.4261105654797533,1.4116683108752563,0.10607184536305411
005,110,0.4754101082801208,0.4646292938007393,0.4861909227595023,0.6826462353966446,0.24661235220483405,0.8653389053055734,0.10704294021343118
005,111,0.26338802749261203,0.28082581382973176,0.24595024115549236,0.10264754110505223,0.4590040865544113,0.4229805947346631,0.06891988757632164
005,112,0.26387193176682644,0.3469058567936656,0.1808380067399873,0.39069102336511,0.3031206902222211,0.28222092185493547,0.07945509162503911
005,113,0.23796016698259348,0.19914684144601985,0.2767734925191671,0.2927998675475317,0.105493815344508,0.31461663380557703,0.23893035123275716
005,114,0.589063843794696,0.4192576094702368,0.7588700781191552,0.15156137321629798,0.6869538457241756,1.4116683108752563,0.10607184536305411
005,115,0.39317196002148314,0.3001529972834639,0.4861909227595023,0.3261017434629736,0.27420425110395413,0.8653389053055734,0.10704294021343118
005,116,0.24830796065106764,0.28082581382973176,0.21579010747240351,0.10264754110505223,0.4590040865544113,0.23513709869178245,0.1964431162530246
005,117,0.4330656364011447,0.4192576094702368,0.4468736633320526,0.15156137321629798,0.6869538457241756,0.6379206831444675,0.2558266435196377
005,118,0.1847055496487516,0.1536209918250997,0.21579010747240351,0.12529913712556384,0.18194284652463555,0.23513709869178245,0.1964431162530246
006,119,0.5440507460182388,0.3249503509543321,0.7631511410821454,0.347545233648448,0.3023554682602162,0.872828970638549,0.6534733115257418
006,120,0.32329919660398704,0.3249503509543321,0.32164804225364196,0.347545233648448,0.3023554682602162,0.45213145374149305,0.19116463076579088
006,121,0.488439800455325,0.655231558657008,0.32164804225364196,0.6631447574865174,0.6473183598274986,0.45213145374149305,0.19116463076579088
006,122,0.38230014973358684,0.27104926113339944,0.4935510383337743,0.24093259127714114,0.3011659309896577,0.9299269647847422,0.05717511188280635
007,123,0.46284318225764237,0.23993997681182544,0.6857463877034593,0.3509075909173317,0.12897236270631918,1.074076526064188,0.2974162493427306
007,124,0.3373033763313874,0.3975631087962583,0.2770436438665166,0.6705495080694505,0.12457670952306614,0.26331263590217335,0.29077465183085976
008,125,0.3580788236018398,0.43346535090948946,0.2826922962941901,0.6972136815070045,0.1697170203119744,0.08084745586050077,0.48453713672787946
008,126,0.33073796549447376,0.22213498694238581,0.43934094404656177,0.22370370169660253,0.2205662721881691,0.1557032522376569,0.7229786358554666
008,127,0.29092276714956666,0.2562462935123336,0.3255992407867998,0.3508634637026764,0.16162912332199073,0.40271486000664697,0.2484836215669526
008,128,0.28388818142177735,0.3670288044490243,0.20074755839453043,0.36986384623171153,0.36419376266633713,0.043195165159005344,0.3582999516300555
008,129,0.5933829356629237,0.8462901226285608,0.3404757486972865,0.8129275668269291,0.8796526784301927,0.30514626631727004,0.37580523107730296
008,130,0.863426690713234,1.0748457274276104,0.6520076539988574,0.4842480591682956,1.665443395686925,1.01361268820128,0.29040261979643484
008,131,0.2663709735184237,0.29239924435566716,0.24034270268118027,0.27562597666358135,0.309172512047753,0.08153725941059764,0.3991481459517629
008,132,0.9412229756502752,1.21987968778697,0.6625662635135805,1.450273511929209,0.9894858636447309,0.31083526515162446,1.0142972618755366
008,133,0.27810328713496224,0.37675309011320623,0.1794534841567182,0.42285539537541844,0.330650784850994,0.15104215720198308,0.2078648111114533
008,134,0.34331194811460053,0.4008104525425875,0.28581344368661354,0.7226307794343017,0.07899012565087339,0.4950426572227269,0.07658423015050024
008,135,0.5156408192578339,0.4008104525425875,0.6304711859730803,0.7226307794343017,0.07899012565087339,0.9806213978558314,0.2803209740903293
008,136,0.20976140203833354,0.2316895893866751,0.187833214689992,0.3491577914968863,0.11422138727646393,0.20903658033560163,0.16662984904438238
008,137,0.19526271337748763,0.2982765083387072,0.09224891841626802,0.1403229152458771,0.4562301014315374,0.02877726531592496,0.1557205715166111
008,138,1.1978534167624795,2.047339602040911,0.348367231484048,3.609357441414309,0.48532176266751326,0.4180647393277203,0.2786697236403757
008,139,1.0467236997501184,0.6981163392286842,1.3953310602715523,0.6180402805519433,0.7781923979054253,1.6525856315427443,1.1380764890003603
008,140,0.6845017250155695,0.6650952949976644,0.7039081550334746,1.0878861039188676,0.24230448607646124,0.1524619023979527,1.2553544076689964
008,141,0.291859385147276,0.47954381395332923,0.10417495634122276,0.5898994073373651,0.3691882205692933,0.11270369687115127,0.09564621581129425
008,142,0.4707836032960692,0.7218416129988776,0.2197255935932608,1.2302639195508542,0.21341930644690094,0.11966050933888202,0.3197906778476396
008,143,0.45352350366664,0.25759858943868463,0.6494484178945954,0.43952511691848933,0.07567206195887995,0.6000454516643543,0.6988513841248366
008,144,0.4346047808447725,0.32224049899975343,0.5469690626897916,0.3252542633168814,0.31922673468262547,0.2763390590193477,0.8175990663602355
008,145,0.8426509555435957,1.3298173782161087,0.3554845328710826,0.1179152061574567,2.5417195502747605,0.175372238937357,0.5355968268048082
008,146,0.8454692474362793,0.5127101046156275,1.178228390256931,0.790657107325834,0.23476310190542085,1.5191372497441675,0.8373195307696943
008,147,0.955420596203464,1.2846600946180722,0.6261810977888558,1.9500277992646355,0.6192923899715089,0.719064985282127,0.5332972102955845
008,148,1.3921819592303701,1.3417089361564263,1.442654982304314,1.1633586785583137,1.5200591937545387,1.7408030308379498,1.144506933770678
008,149,0.3664204381360099,0.3742340103549742,0.3586068659170456,0.3210120625152842,0.42745595819466425,0.12166530487175774,0.5955484269623335
008,150,0.16709292980470417,0.18400167966605357,0.15018417994335476,0.20277298665562715,0.16523037267648003,0.03907824228936301,0.2612901175973465
008,151,0.24152210323007542,0.17754825499851912,0.3054959514616317,0.24275357543492146,0.11234293456211676,0.4000362914293032,0.21095561149396028
008,152,0.24177656615253737,0.2316895893866751,0.25186354291839963,0.3491577914968863,0.11422138727646393,0.043059253878921976,0.46066783195787725
008,153,0.7225252110816096,0.7824841586496386,0.6625662635135805,1.3927325568964684,0.17223576040280889,0.31083526515162446,1.0142972618755366
008,154,0.404062721034846,0.4696347449159529,0.338490697153739,0.6197831708117175,0.3194863190201883,0.49711265262334936,0.17986874168412859
008,155,0.19148109689196097,0.22213498694238581,0.1608272068415361,0.22370370169660253,0.2205662721881691,0.13637123505980217,0.18528317862327
008,156,0.3730533469540178,0.2949542483877021,0.4511524455203335,0.45167421222245496,0.13823428455294925,0.5108449299042106,0.3914599611364564
008,157,0.20974668819591574,0.07112614490778345,0.348367231484048,0.08218133129225946,0.06007095852330744,0.4180647393277203,0.2786697236403757
008,158,0.6293040257253315,0.5582737542209452,0.700334297229718,0.4603814229722653,0.6561660854696251,0.7447538235474902,0.6559147709119457
008,159,0.4146294068613396,0.25060494128157496,0.5786538724411042,0.2775206530361534,0.22368922952699644,0.2341023802391684,0.92320536464304
008,160,0.6928545858568003,0.6055574367610903,0.7801517349525101,0.5861718161519734,0.6249430573702071,0.43507458258258525,1.125228887322435
008,161,0.9456717188741864,0.8462901226285608,1.045053315119812,0.8129275668269291,0.8796526784301927,0.8498869963784114,1.2402196338612126
008,162,0.45099345400481367,0.3670288044490243,0.534958103560603,0.36986384623171153,0.36419376266633713,0.3487000812052229,0.7212161259159832
008,163,0.2188039264145972,0.30462624594339494,0.13298160688579946,0.2216506394669524,0.38760185241983747,0.059252236947602135,0.2067109768239968
008,164,0.7802569038613614,0.8146576528691126,0.74585615485361,1.2911780670085315,0.33813723872969376,0.60715585439185,0.8845564553153701
008,165,0.60660588677336,0.4658769669405491,0.7473348066061709,0.7786627515401584,0.15309118234093974,0.2156990669681893,1.2789705462441525
008,166,0.2814071859244948,0.07112614490778345,0.4916882269412062,0.08218133129225946,0.06007095852330744,0.350059651426898,0.6333168024555144
008,167,0.62539057830058,0.5582737542209452,0.6925074023802147,0.4603814229722653,0.6561660854696251,0.6953071246198986,0.6897076801405307
008,168,0.2576423101979013,0.20289576831222977,0.31238885208357287,0.3002466122686367,0.10554492435582287,0.4973089043639924,0.12746879980315337
008,169,0.35212694097544434,0.18648289022267808,0.5177709917282106,0.28335859727799034,0.08960718316736582,0.1364907713256583,0.899051212130763
008,170,0.4491185361636296,0.35842522434978996,0.5398118479774693,0.5019728546200415,0.2148775940795384,0.08341944145399464,0.9962042545009439
008,171,0.5302580049074336,0.6036256558697262,0.456890353945141,0.5311681519596624,0.67608315977979,0.4526289775779722,0.4611517303123098
008,172,0.9391254807246785,0.9443084714898228,0.9339424899595343,1.1043193587189672,0.7842975842606783,0.8025722424335969,1.0653127374854718
008,173,0.6572622996198791,0.5148513942787093,0.7996732049610491,0.5748707770918141,0.4548320114656045,1.2713573239077782,0.32798908601432
008,174,0.31345654044414584,0.2654235753738183,0.36148950551447334,0.3301321301212091,0.20071502062642746,0.39217574153184076,0.330803269497106
008,175,0.7593546874021193,0.30462624594339494,1.2140831288608438,0.2216506394669524,0.38760185241983747,1.7554230463924887,0.672743211329199
008,176,0.7730503361392709,0.8146576528691126,0.731443019409429,1.2911780670085315,0.33813723872969376,0.25655673923285655,1.2063292995860015
008,177,0.2718014698089707,0.28620861895257493,0.2573943206653664,0.38028609474529185,0.19213114315985802,0.2089484231413889,0.3058402181893439
008,178,0.5918413149944081,0.43634782338264516,0.7473348066061709,0.6968042125910051,0.17589143417428524,0.2156990669681893,1.2789705462441525
008,179,0.5149647625292314,0.3374221226782481,0.6925074023802147,0.48368591297170266,0.19115833238479352,0.6953071246198986,0.6897076801405307
008,180,0.34768686473778376,0.20368550253436135,0.4916882269412062,0.26614955857938805,0.14122144648933466,0.350059651426898,0.6333168024555144
008,181,0.635053302307917,0.35247465863574506,0.9176319459800889,0.5408870758718496,0.16406224139964054,0.946082578687543,0.8891813132726348
008,182,1.1256667993433553,1.2574934020132749,0.9938401966734356,2.2842182436961678,0.23076856033038204,0.13265048124297263,1.8550299121038987
008,183,0.7307522804759135,0.5681819127167209,0.893322648235106,0.4008226825160433,0.7355411429173985,1.141295143799754,0.6453501526704578
008,184,0.5234492850359034,0.7804520050566208,0.2664465650151858,0.9804160813323868,0.580487928780855,0.16759924037723872,0.36529388965313286
008,185,0.3590628230919721,0.2864117103010617,0.43171393588288254,0.3175529547468758,0.2552704658552476,0.28295796257273154,0.5804699091930335
008,186,0.8063937183535993,0.6036256558697262,1.0091617808374724,0.5311681519596624,0.67608315977979,1.4214146496184326,0.5969089120565124
008,187,0.937800580890346,0.8314787808754913,1.0441223809052007,0.7765612883990514,0.8863962733519312,0.7520213093342322,1.3362234524761694
008,188,0.7419128435948307,0.43970330628446064,1.0441223809052007,0.2990460018367242,0.580360610732197,0.7520213093342322,1.3362234524761694
008,189,0.5956454245631932,0.6234071769462088,0.5678836721801777,1.1756874806790196,0.07112687321339817,0.10270063353803664,1.0330667108223186
008,190,0.6201549511395004,0.5088668828695716,0.731443019409429,0.7352915700884971,0.28244219565064604,0.25655673923285655,1.2063292995860015
008,191,0.35342581774576004,0.4494573148261537,0.2573943206653664,0.5119770003416273,0.3869376293106801,0.2089484231413889,0.3058402181893439
008,192,0.4592804681145729,0.8314787808754913,0.08708215535365445,0.7765612883990514,0.8863962733519312,0.12648491164929196,0.04767939905801693
008,193,1.0033304681947275,1.3164411730090444,0.6902197633804104,2.3509988289584425,0.2818835170596462,0.16008567493119633,1.2203538518296244
008,194,0.47004018020753646,0.35247465863574506,0.5876057017793278,0.5408870758718496,0.16406224139964054,0.5658207165921619,0.6093906869664937
008,195,0.5169490852587255,0.43634782338264516,0.5975503471348058,0.6968042125910051,0.17589143417428524,0.3271433478674043,0.8679573464022072
008,196,0.6472746859382286,0.40122672364135115,0.893322648235106,0.6034380499688753,0.19901539731382703,1.141295143799754,0.6453501526704578
008,197,0.3351461089539036,0.4038456528926214,0.2664465650151858,0.5809449283728927,0.22674637741235018,0.16759924037723872,0.36529388965313286
008,198,0.42666828484906766,0.5088668828695716,0.3444696868285637,0.7352915700884971,0.28244219565064604,0.1319091722962015,0.557030201360926
008,199,0.626817787606682,0.6234071769462088,0.6302283982671553,1.1756874806790196,0.07112687321339817,1.0291489347830127,0.23130786175129783
008,200,0.5749064911398678,0.35275213574731545,0.7970608465324203,0.4398221240115534,0.26568214748307756,1.012054527254642,0.5820671658101985
009,201,0.3506298610125032,0.2873821695063271,0.4138775525186793,0.17452821028827087,0.40023612872438336,0.3892232384079629,0.43853186662939564
009,202,0.2998810595307851,0.31707841255020686,0.2826837065113633,0.564802144628673,0.06935468047174079,0.1574071050093879,0.4079603080133387
009,203,0.7371922217559953,1.101502586528972,0.37288185698301857,1.0115282817829705,1.1914768912749736,0.35185893129626544,0.39390478266977164
009,204,0.3430298287219853,0.1654383447804797,0.5206213126634909,0.18576876713074159,0.14510792243021783,0.5656458783086554,0.4755967470183264
009,205,0.456811826756076,0.7392082060830594,0.17441544742909268,0.735725342277003,0.7426910698891157,0.1675411684562736,0.18128972640191177
009,206,0.14114794091582122,0.16900069249382277,0.11329518933781965,0.1392591378299176,0.19874224715772795,0.12770639899326575,0.09888397968237354
009,207,0.2322391769025628,0.33076588819461095,0.13371246561051467,0.15122787682260544,0.5103038995666165,0.14518001230603667,0.12224491891499266
009,208,0.23579435499257748,0.19842469592754025,0.2731640140576147,0.33613342776978444,0.06071596408529607,0.1996129633629657,0.34671506475226366
009,209,0.43424477473377954,0.3181542024544832,0.5503353470130758,0.24110592478373885,0.39520248012522763,0.5623290173137844,0.5383416767123673
